image,condition,label
22918_2017-04-07 19_08_20-x-ROI_292-x-glomerulus-x-53376-x-177850-x-954-x-954.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_293-x-glomerulus-x-71136-x-138734-x-755-x-755.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_294-x-glomerulus-x-73686-x-143825-x-611-x-611.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_295-x-glomerulus-x-69722-x-167383-x-604-x-605.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_296-x-glomerulus-x-80354-x-82105-x-863-x-863.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_297-x-glomerulus-x-85831-x-154650-x-875-x-875.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_298-x-glomerulus-x-51023-x-171424-x-782-x-782.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_299-x-glomerulus-x-56800-x-78067-x-1107-x-1107.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_3-x-glomerulus-x-55700-x-74785-x-1025-x-1025.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_30-x-glomerulus-x-81767-x-150881-x-745-x-745.png,Global obsolescent glomerulosclerosis,1
22918_2017-04-07 19_08_20-x-ROI_300-x-glomerulus-x-82072-x-164005-x-860-x-859.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_301-x-glomerulus-x-69494-x-63137-x-913-x-914.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_302-x-glomerulus-x-71659-x-86757-x-709-x-708.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_303-x-glomerulus-x-85612-x-66795-x-856-x-856.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_304-x-glomerulus-x-65242-x-64639-x-732-x-732.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_305-x-glomerulus-x-76983-x-70913-x-530-x-531.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_306-x-glomerulus-x-82441-x-148419-x-903-x-903.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_307-x-glomerulus-x-43675-x-158945-x-882-x-883.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_308-x-glomerulus-x-84293-x-152287-x-875-x-875.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_309-x-glomerulus-x-80500-x-73517-x-710-x-709.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_31-x-glomerulus-x-73469-x-84173-x-1085-x-1084.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_310-x-glomerulus-x-48837-x-168742-x-572-x-571.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_311-x-glomerulus-x-71757-x-71670-x-819-x-818.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_312-x-glomerulus-x-82183-x-145261-x-800-x-800.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_313-x-glomerulus-x-85269-x-150371-x-721-x-721.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_314-x-glomerulus-x-79472-x-167682-x-552-x-553.png,Wire loop,-1
22918_2017-04-07 19_08_20-x-ROI_315-x-glomerulus-x-71839-x-59040-x-619-x-619.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_316-x-glomerulus-x-67874-x-168249-x-714-x-714.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_317-x-glomerulus-x-47226-x-77966-x-1056-x-1057.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_318-x-glomerulus-x-73411-x-85885-x-669-x-669.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_319-x-glomerulus-x-85687-x-82247-x-817-x-817.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_32-x-glomerulus-x-81889-x-71107-x-979-x-979.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_320-x-glomerulus-x-56314-x-79237-x-686-x-686.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_321-x-glomerulus-x-54251-x-175855-x-606-x-605.png,Global disappearing glomerulosclerosis,3
22918_2017-04-07 19_08_20-x-ROI_322-x-glomerulus-x-59643-x-98335-x-646-x-646.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_323-x-glomerulus-x-74552-x-142675-x-650-x-650.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_324-x-glomerulus-x-80378-x-142146-x-691-x-691.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_325-x-glomerulus-x-73800-x-61190-x-546-x-546.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_326-x-glomerulus-x-80837-x-163282-x-524-x-524.png,Global obsolescent glomerulosclerosis,1
22918_2017-04-07 19_08_20-x-ROI_327-x-glomerulus-x-77743-x-61247-x-599-x-599.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_328-x-glomerulus-x-73904-x-165556-x-798-x-798.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_329-x-glomerulus-x-89265-x-74814-x-404-x-404.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_33-x-glomerulus-x-67162-x-82723-x-986-x-986.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_330-x-glomerulus-x-83397-x-65669-x-448-x-530.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_331-x-glomerulus-x-67647-x-167849-x-510-x-716.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_332-x-glomerulus-x-52687-x-161229-x-914-x-816.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_333-x-glomerulus-x-46081-x-152285-x-512-x-440.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_334-x-glomerulus-x-49653-x-71503-x-516-x-444.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_335-x-glomerulus-x-80289-x-147289-x-394-x-500.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_336-x-glomerulus-x-61175-x-93171-x-576-x-788.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_337-x-glomerulus-x-82305-x-160087-x-610-x-624.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_338-x-glomerulus-x-78099-x-139971-x-578-x-902.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_339-x-glomerulus-x-78161-x-141101-x-686-x-696.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_34-x-glomerulus-x-56953-x-85790-x-1032-x-1032.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_340-x-glomerulus-x-65927-x-141965-x-828-x-790.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_341-x-glomerulus-x-71447-x-86389-x-484-x-634.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_342-x-glomerulus-x-65713-x-64647-x-628-x-746.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_343-x-glomerulus-x-81271-x-61313-x-544-x-576.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_344-x-glomerulus-x-59055-x-98639-x-496-x-408.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_345-x-glomerulus-x-69135-x-60831-x-836-x-754.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_346-x-glomerulus-x-49248-x-152249-x-831-x-831.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_347-x-glomerulus-x-54161-x-151468-x-788-x-787.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_348-x-glomerulus-x-52628-x-160052-x-1091-x-1091.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_349-x-glomerulus-x-61919-x-145418-x-1199-x-1200.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_35-x-glomerulus-x-61099-x-73031-x-949-x-949.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_350-x-glomerulus-x-67816-x-157061-x-1033-x-1033.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_351-x-glomerulus-x-68634-x-140122-x-882-x-881.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_352-x-glomerulus-x-76970-x-140780-x-737-x-737.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_353-x-glomerulus-x-76753-x-146322-x-1186-x-1186.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_354-x-glomerulus-x-77904-x-156866-x-1018-x-1019.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_355-x-glomerulus-x-77050-x-154883-x-1134-x-1135.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_356-x-glomerulus-x-79227-x-156547-x-1041-x-1041.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_357-x-glomerulus-x-80277-x-165614-x-1113-x-1113.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_358-x-glomerulus-x-80885-x-154803-x-903-x-904.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_359-x-glomerulus-x-83280-x-153313-x-715-x-715.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_36-x-glomerulus-x-73553-x-167763-x-774-x-774.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_360-x-glomerulus-x-56307-x-80168-x-1195-x-1196.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_361-x-glomerulus-x-55088-x-90163-x-845-x-845.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_362-x-glomerulus-x-62628-x-65841-x-810-x-810.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_363-x-glomerulus-x-66340-x-63649-x-1012-x-1012.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_364-x-glomerulus-x-69625-x-64843-x-1106-x-1106.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_365-x-glomerulus-x-80081-x-59278-x-701-x-701.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_366-x-glomerulus-x-81210-x-59343-x-1070-x-1070.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_367-x-glomerulus-x-81760-x-62397-x-1092-x-1091.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_368-x-glomerulus-x-85422-x-72029-x-1301-x-1301.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_369-x-glomerulus-x-84338-x-73252-x-712-x-713.png,Wire loop,-1
22918_2017-04-07 19_08_20-x-ROI_37-x-glomerulus-x-64891-x-152363-x-971-x-971.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_370-x-glomerulus-x-81400-x-75384-x-879-x-879.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_371-x-glomerulus-x-82566-x-74959-x-1012-x-1011.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_372-x-glomerulus-x-83963-x-83942-x-968-x-968.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_373-x-glomerulus-x-86494-x-71450-x-879-x-879.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_374-x-glomerulus-x-87406-x-70500-x-1028-x-1028.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_375-x-glomerulus-x-78113-x-142661-x-802-x-802.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_38-x-glomerulus-x-62469-x-86837-x-948-x-949.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_39-x-glomerulus-x-56263-x-169471-x-937-x-937.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_4-x-glomerulus-x-80174-x-163695-x-949-x-949.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_40-x-glomerulus-x-71426-x-75794-x-911-x-911.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_41-x-glomerulus-x-83762-x-82003-x-932-x-931.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_42-x-glomerulus-x-74275-x-79232-x-995-x-995.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_43-x-glomerulus-x-83628-x-78148-x-1062-x-1061.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_44-x-glomerulus-x-76743-x-163713-x-1079-x-1079.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_45-x-glomerulus-x-76686-x-160158-x-867-x-868.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_46-x-glomerulus-x-73596-x-63965-x-1023-x-1024.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_47-x-glomerulus-x-54997-x-160398-x-1005-x-1005.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_48-x-glomerulus-x-74150-x-151850-x-856-x-855.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_49-x-glomerulus-x-47533-x-157494-x-977-x-976.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_5-x-glomerulus-x-76009-x-161533-x-964-x-963.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_50-x-glomerulus-x-60617-x-76494-x-786-x-786.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_51-x-glomerulus-x-64261-x-83997-x-1130-x-1130.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_52-x-glomerulus-x-58601-x-79383-x-1007-x-1007.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_53-x-glomerulus-x-73747-x-70610-x-930-x-930.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_54-x-glomerulus-x-48650-x-171865-x-920-x-920.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_55-x-glomerulus-x-86979-x-77461-x-797-x-798.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_56-x-glomerulus-x-55718-x-164030-x-1220-x-1219.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_57-x-glomerulus-x-78366-x-81298-x-1022-x-1021.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_58-x-glomerulus-x-73745-x-80949-x-863-x-863.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_59-x-glomerulus-x-67034-x-69704-x-979-x-980.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_6-x-glomerulus-x-65900-x-85319-x-1079-x-1078.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_60-x-glomerulus-x-59017-x-159372-x-889-x-889.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_61-x-glomerulus-x-57058-x-89084-x-1003-x-1003.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_62-x-glomerulus-x-74572-x-65141-x-884-x-884.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_63-x-glomerulus-x-78265-x-151388-x-909-x-908.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_64-x-glomerulus-x-75351-x-169869-x-772-x-771.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_65-x-glomerulus-x-52148-x-155664-x-1044-x-1044.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_66-x-glomerulus-x-74762-x-162790-x-1017-x-1017.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_67-x-glomerulus-x-67621-x-74836-x-941-x-942.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_68-x-glomerulus-x-68334-x-71151-x-989-x-989.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_69-x-glomerulus-x-53098-x-166828-x-1061-x-1061.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_7-x-glomerulus-x-70369-x-145322-x-994-x-993.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_70-x-glomerulus-x-79667-x-72106-x-955-x-955.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_71-x-glomerulus-x-64300-x-157273-x-995-x-996.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_72-x-glomerulus-x-78003-x-57188-x-904-x-905.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_73-x-glomerulus-x-60988-x-91477-x-1018-x-1018.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_74-x-glomerulus-x-57953-x-78398-x-978-x-978.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_75-x-glomerulus-x-78353-x-155087-x-1050-x-1050.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_76-x-glomerulus-x-56066-x-176759-x-944-x-944.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_77-x-glomerulus-x-69587-x-155233-x-872-x-872.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_78-x-glomerulus-x-83572-x-159277-x-801-x-801.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_79-x-glomerulus-x-78086-x-65346-x-930-x-930.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_8-x-glomerulus-x-73974-x-77437-x-1078-x-1078.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_80-x-glomerulus-x-53738-x-85192-x-845-x-845.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_81-x-glomerulus-x-74796-x-146816-x-976-x-977.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_82-x-glomerulus-x-74326-x-139293-x-727-x-727.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_83-x-glomerulus-x-54412-x-84433-x-788-x-788.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_84-x-glomerulus-x-80237-x-78635-x-843-x-842.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_85-x-glomerulus-x-58447-x-178520-x-884-x-884.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_86-x-glomerulus-x-65276-x-67868-x-811-x-811.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_87-x-glomerulus-x-52769-x-90854-x-860-x-860.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_88-x-glomerulus-x-55849-x-158363-x-886-x-887.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_89-x-glomerulus-x-77193-x-145307-x-910-x-910.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_9-x-glomerulus-x-84939-x-79920-x-1016-x-1016.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_90-x-glomerulus-x-56876-x-172827-x-1011-x-1010.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_91-x-glomerulus-x-55205-x-153417-x-945-x-945.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_92-x-glomerulus-x-69125-x-70354-x-894-x-894.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_93-x-glomerulus-x-72090-x-165054-x-1089-x-1089.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_94-x-glomerulus-x-58703-x-166958-x-1008-x-1009.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_95-x-glomerulus-x-64199-x-150449-x-957-x-957.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_96-x-glomerulus-x-70721-x-160596-x-1000-x-1001.png,Normal,0
22918_2017-04-07 19_08_20-x-ROI_97-x-glomerulus-x-61919-x-149019-x-750-x-750.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_98-x-glomerulus-x-75756-x-83544-x-1061-x-1062.png,Periglomerular fibrosis,4
22918_2017-04-07 19_08_20-x-ROI_99-x-glomerulus-x-70780-x-166492-x-1041-x-1041.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_0-x-glomerulus-x-64662-x-78484-x-983-x-983.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_1-x-glomerulus-x-51055-x-142627-x-940-x-940.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_10-x-glomerulus-x-67483-x-85855-x-856-x-857.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_100-x-glomerulus-x-76051-x-87575-x-693-x-693.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_101-x-glomerulus-x-46462-x-75043-x-812-x-811.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_102-x-glomerulus-x-65322-x-58210-x-849-x-850.png,Normal,0
23418_2017-04-07 19_32_54-x-ROI_103-x-glomerulus-x-51711-x-141911-x-934-x-934.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_104-x-glomerulus-x-69819-x-157752-x-791-x-791.png,Normal,0
23418_2017-04-07 19_32_54-x-ROI_105-x-glomerulus-x-68310-x-95426-x-933-x-933.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_106-x-glomerulus-x-68216-x-84094-x-870-x-871.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_107-x-glomerulus-x-63011-x-160888-x-987-x-988.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_108-x-glomerulus-x-76355-x-73723-x-654-x-655.png,Global obsolescent glomerulosclerosis,1
23418_2017-04-07 19_32_54-x-ROI_109-x-glomerulus-x-57986-x-77368-x-899-x-900.png,Normal,0
23418_2017-04-07 19_32_54-x-ROI_11-x-glomerulus-x-66333-x-67521-x-1052-x-1051.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_110-x-glomerulus-x-65619-x-81905-x-895-x-895.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_111-x-glomerulus-x-48846-x-147302-x-845-x-845.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_112-x-glomerulus-x-60015-x-155374-x-756-x-756.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_113-x-glomerulus-x-55960-x-169340-x-874-x-874.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_114-x-glomerulus-x-55685-x-61601-x-990-x-990.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_115-x-glomerulus-x-54532-x-142175-x-725-x-725.png,Normal,0
23418_2017-04-07 19_32_54-x-ROI_116-x-glomerulus-x-63257-x-86582-x-877-x-878.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_117-x-glomerulus-x-53701-x-84289-x-722-x-722.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_118-x-glomerulus-x-57629-x-151380-x-800-x-800.png,Normal,0
23418_2017-04-07 19_32_54-x-ROI_119-x-glomerulus-x-65870-x-95231-x-873-x-873.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_12-x-glomerulus-x-55601-x-160488-x-933-x-933.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_120-x-glomerulus-x-64509-x-146530-x-782-x-783.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_121-x-glomerulus-x-73600-x-71339-x-784-x-783.png,Global obsolescent glomerulosclerosis,1
23418_2017-04-07 19_32_54-x-ROI_122-x-glomerulus-x-55359-x-67983-x-910-x-910.png,Normal,0
23418_2017-04-07 19_32_54-x-ROI_123-x-glomerulus-x-73170-x-153210-x-887-x-887.png,Normal,0
23418_2017-04-07 19_32_54-x-ROI_124-x-glomerulus-x-57110-x-149465-x-857-x-858.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_125-x-glomerulus-x-75968-x-72682-x-852-x-852.png,Normal,0
23418_2017-04-07 19_32_54-x-ROI_126-x-glomerulus-x-60910-x-62103-x-833-x-832.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_127-x-glomerulus-x-42673-x-156289-x-884-x-883.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_128-x-glomerulus-x-72258-x-166700-x-885-x-885.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_129-x-glomerulus-x-61832-x-157748-x-894-x-894.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_13-x-glomerulus-x-55340-x-139941-x-684-x-684.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_130-x-glomerulus-x-66922-x-173670-x-889-x-889.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_131-x-glomerulus-x-63422-x-90290-x-932-x-932.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_132-x-glomerulus-x-73965-x-165581-x-694-x-694.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_133-x-glomerulus-x-47882-x-150474-x-866-x-865.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_134-x-glomerulus-x-56506-x-164722-x-738-x-738.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_135-x-glomerulus-x-48451-x-165919-x-734-x-734.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_136-x-glomerulus-x-66866-x-75778-x-889-x-889.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_137-x-glomerulus-x-53997-x-157928-x-775-x-775.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_138-x-glomerulus-x-46496-x-153295-x-874-x-874.png,Normal,0
23418_2017-04-07 19_32_54-x-ROI_139-x-glomerulus-x-67983-x-57949-x-757-x-756.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_14-x-glomerulus-x-52510-x-85876-x-957-x-957.png,Normal,0
23418_2017-04-07 19_32_54-x-ROI_140-x-glomerulus-x-63622-x-79390-x-877-x-877.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_141-x-glomerulus-x-59490-x-59914-x-709-x-709.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_142-x-glomerulus-x-56916-x-78189-x-705-x-704.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_143-x-glomerulus-x-58801-x-85345-x-746-x-745.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_144-x-glomerulus-x-62535-x-64031-x-710-x-711.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_145-x-glomerulus-x-55675-x-146035-x-748-x-747.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_146-x-glomerulus-x-74239-x-88555-x-907-x-908.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_147-x-glomerulus-x-78264-x-160130-x-1032-x-1031.png,Normal,0
23418_2017-04-07 19_32_54-x-ROI_148-x-glomerulus-x-46036-x-79629-x-707-x-707.png,Normal,0
23418_2017-04-07 19_32_54-x-ROI_149-x-glomerulus-x-46764-x-146864-x-770-x-769.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_15-x-glomerulus-x-55394-x-64593-x-839-x-839.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_150-x-glomerulus-x-56412-x-64611-x-605-x-605.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_151-x-glomerulus-x-50648-x-151606-x-741-x-742.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_152-x-glomerulus-x-60576-x-77283-x-744-x-743.png,Periglomerular fibrosis,4
23418_2017-04-07 19_32_54-x-ROI_153-x-glomerulus-x-50357-x-66227-x-936-x-937.png,Normal,0
23418_2017-04-07 19_32_54-x-ROI_154-x-glomerulus-x-62023-x-172456-x-912-x-912.png,Periglomerular fibrosis,4
