image,condition,label
22861_2017-04-08 12_12_09-x-ROI_501-x-glomerulus-x-77644-x-147491-x-615-x-615.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_502-x-glomerulus-x-50114-x-85961-x-669-x-669.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_503-x-glomerulus-x-76977-x-69131-x-571-x-571.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_504-x-glomerulus-x-36714-x-166845-x-553-x-553.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_505-x-glomerulus-x-60798-x-80415-x-733-x-732.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_506-x-glomerulus-x-74815-x-147681-x-603-x-603.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_507-x-glomerulus-x-51587-x-162790-x-672-x-672.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_508-x-glomerulus-x-85460-x-134597-x-441-x-442.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_509-x-glomerulus-x-45687-x-89086-x-619-x-619.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_51-x-glomerulus-x-50474-x-89664-x-684-x-684.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_510-x-glomerulus-x-50173-x-88578-x-620-x-620.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_511-x-glomerulus-x-61117-x-161537-x-611-x-610.png,Global disappearing glomerulosclerosis,3
22861_2017-04-08 12_12_09-x-ROI_512-x-glomerulus-x-81494-x-59591-x-665-x-666.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_513-x-glomerulus-x-65048-x-160001-x-667-x-666.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_514-x-glomerulus-x-82574-x-135398-x-743-x-743.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_515-x-glomerulus-x-76198-x-152292-x-543-x-543.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_516-x-glomerulus-x-79947-x-68497-x-573-x-572.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_517-x-glomerulus-x-58602-x-82318-x-713-x-713.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_518-x-glomerulus-x-52478-x-164632-x-503-x-502.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_519-x-glomerulus-x-79535-x-66013-x-643-x-644.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_52-x-glomerulus-x-56683-x-84373-x-657-x-656.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_520-x-glomerulus-x-49495-x-165671-x-585-x-585.png,Global solidified glomerulosclerosis,2
22861_2017-04-08 12_12_09-x-ROI_521-x-glomerulus-x-48640-x-164102-x-714-x-714.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_522-x-glomerulus-x-74192-x-72994-x-593-x-593.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_523-x-glomerulus-x-81749-x-52701-x-544-x-543.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_524-x-glomerulus-x-64705-x-83966-x-654-x-654.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_525-x-glomerulus-x-36060-x-170378-x-665-x-665.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_526-x-glomerulus-x-73962-x-70991-x-642-x-643.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_527-x-glomerulus-x-34638-x-167869-x-580-x-580.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_528-x-glomerulus-x-40129-x-93122-x-669-x-669.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_529-x-glomerulus-x-75515-x-155371-x-659-x-659.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_53-x-glomerulus-x-64601-x-160775-x-729-x-729.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_530-x-glomerulus-x-39666-x-87639-x-564-x-564.png,Global solidified glomerulosclerosis,2
22861_2017-04-08 12_12_09-x-ROI_531-x-glomerulus-x-62958-x-161359-x-689-x-690.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_532-x-glomerulus-x-79955-x-140551-x-585-x-584.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_533-x-glomerulus-x-74666-x-68407-x-693-x-693.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_534-x-glomerulus-x-76878-x-69943-x-479-x-479.png,Global solidified glomerulosclerosis,2
22861_2017-04-08 12_12_09-x-ROI_535-x-glomerulus-x-55880-x-88244-x-579-x-579.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_536-x-glomerulus-x-63729-x-76752-x-631-x-631.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_537-x-glomerulus-x-82033-x-140402-x-563-x-563.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_538-x-glomerulus-x-72933-x-157263-x-583-x-583.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_539-x-glomerulus-x-42297-x-168198-x-645-x-645.png,Wire loop,-1
22861_2017-04-08 12_12_09-x-ROI_54-x-glomerulus-x-78871-x-149962-x-683-x-683.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_540-x-glomerulus-x-81065-x-63252-x-695-x-695.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_541-x-glomerulus-x-53302-x-164651-x-655-x-655.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_542-x-glomerulus-x-45842-x-167161-x-689-x-689.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_543-x-glomerulus-x-58692-x-165293-x-525-x-525.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_544-x-glomerulus-x-59341-x-164789-x-685-x-686.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_545-x-glomerulus-x-83415-x-52250-x-691-x-692.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_546-x-glomerulus-x-63811-x-163448-x-586-x-586.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_547-x-glomerulus-x-75223-x-67611-x-565-x-566.png,Global solidified glomerulosclerosis,2
22861_2017-04-08 12_12_09-x-ROI_548-x-glomerulus-x-62867-x-83556-x-623-x-623.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_549-x-glomerulus-x-81924-x-142324-x-726-x-726.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_55-x-glomerulus-x-72434-x-153006-x-637-x-637.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_550-x-glomerulus-x-78664-x-140320-x-648-x-648.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_551-x-glomerulus-x-80228-x-55284-x-650-x-649.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_552-x-glomerulus-x-40908-x-93096-x-575-x-575.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_553-x-glomerulus-x-40969-x-90855-x-702-x-703.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_554-x-glomerulus-x-72520-x-157571-x-653-x-654.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_555-x-glomerulus-x-44259-x-92255-x-518-x-518.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_556-x-glomerulus-x-72989-x-79438-x-558-x-558.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_557-x-glomerulus-x-56764-x-85356-x-645-x-645.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_558-x-glomerulus-x-72404-x-155197-x-627-x-626.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_559-x-glomerulus-x-80664-x-65759-x-615-x-616.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_56-x-glomerulus-x-43285-x-92915-x-728-x-728.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_560-x-glomerulus-x-40736-x-89544-x-647-x-647.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_561-x-glomerulus-x-41656-x-93404-x-690-x-691.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_562-x-glomerulus-x-54345-x-86815-x-597-x-597.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_563-x-glomerulus-x-83073-x-55673-x-753-x-754.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_564-x-glomerulus-x-67525-x-82824-x-654-x-654.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_565-x-glomerulus-x-82026-x-59813-x-520-x-520.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_566-x-glomerulus-x-79105-x-151525-x-711-x-712.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_567-x-glomerulus-x-51063-x-167335-x-677-x-678.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_568-x-glomerulus-x-53919-x-163297-x-559-x-559.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_569-x-glomerulus-x-54720-x-86217-x-722-x-722.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_57-x-glomerulus-x-81679-x-60918-x-698-x-699.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_570-x-glomerulus-x-44945-x-88311-x-641-x-641.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_571-x-glomerulus-x-73767-x-77546-x-572-x-573.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_572-x-glomerulus-x-82512-x-52657-x-726-x-725.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_573-x-glomerulus-x-50577-x-163874-x-686-x-686.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_574-x-glomerulus-x-74426-x-78517-x-517-x-518.png,Global solidified glomerulosclerosis,2
22861_2017-04-08 12_12_09-x-ROI_575-x-glomerulus-x-78758-x-148558-x-723-x-723.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_576-x-glomerulus-x-82507-x-139098-x-633-x-632.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_577-x-glomerulus-x-64103-x-82345-x-715-x-715.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_578-x-glomerulus-x-44485-x-169807-x-774-x-774.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_579-x-glomerulus-x-57435-x-161027-x-671-x-671.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_58-x-glomerulus-x-53278-x-161291-x-666-x-666.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_580-x-glomerulus-x-65344-x-76574-x-613-x-613.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_581-x-glomerulus-x-62621-x-156750-x-599-x-598.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_582-x-glomerulus-x-80054-x-64046-x-647-x-647.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_583-x-glomerulus-x-64275-x-84151-x-705-x-705.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_584-x-glomerulus-x-66475-x-158740-x-575-x-575.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_585-x-glomerulus-x-71883-x-74207-x-604-x-604.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_586-x-glomerulus-x-79952-x-60077-x-602-x-601.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_587-x-glomerulus-x-80974-x-68044-x-585-x-585.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_588-x-glomerulus-x-60584-x-162360-x-676-x-677.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_589-x-glomerulus-x-35510-x-91593-x-667-x-668.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_59-x-glomerulus-x-48947-x-90069-x-689-x-689.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_590-x-glomerulus-x-80489-x-137132-x-518-x-518.png,Global solidified glomerulosclerosis,2
22861_2017-04-08 12_12_09-x-ROI_591-x-glomerulus-x-41395-x-89504-x-493-x-492.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_592-x-glomerulus-x-50934-x-87125-x-560-x-560.png,Global disappearing glomerulosclerosis,3
22861_2017-04-08 12_12_09-x-ROI_593-x-glomerulus-x-72548-x-149876-x-578-x-578.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_594-x-glomerulus-x-77370-x-74547-x-621-x-621.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_595-x-glomerulus-x-79023-x-148987-x-685-x-685.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_596-x-glomerulus-x-73527-x-72518-x-656-x-656.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_597-x-glomerulus-x-35086-x-94579-x-614-x-614.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_598-x-glomerulus-x-66951-x-79415-x-633-x-633.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_599-x-glomerulus-x-81134-x-60922-x-637-x-637.png,Wire loop,-1
22861_2017-04-08 12_12_09-x-ROI_6-x-glomerulus-x-75339-x-151487-x-733-x-733.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_60-x-glomerulus-x-51191-x-89248-x-661-x-660.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_600-x-glomerulus-x-81403-x-53859-x-540-x-540.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_601-x-glomerulus-x-57418-x-164824-x-565-x-565.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_602-x-glomerulus-x-73695-x-74404-x-597-x-597.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_603-x-glomerulus-x-84896-x-135738-x-543-x-543.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_604-x-glomerulus-x-80252-x-134893-x-634-x-635.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_605-x-glomerulus-x-67926-x-79733-x-638-x-638.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_606-x-glomerulus-x-36732-x-91097-x-644-x-644.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_607-x-glomerulus-x-82384-x-146072-x-499-x-500.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_608-x-glomerulus-x-69420-x-78199-x-549-x-549.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_609-x-glomerulus-x-43681-x-89521-x-574-x-573.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_61-x-glomerulus-x-47156-x-162279-x-644-x-644.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_610-x-glomerulus-x-46577-x-165561-x-672-x-673.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_611-x-glomerulus-x-71313-x-158035-x-572-x-572.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_612-x-glomerulus-x-77734-x-137697-x-597-x-597.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_613-x-glomerulus-x-55311-x-162958-x-640-x-639.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_614-x-glomerulus-x-38434-x-89188-x-602-x-602.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_615-x-glomerulus-x-78908-x-73099-x-666-x-667.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_616-x-glomerulus-x-77009-x-75627-x-506-x-506.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_617-x-glomerulus-x-49708-x-159845-x-712-x-712.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_618-x-glomerulus-x-68677-x-82118-x-581-x-580.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_619-x-glomerulus-x-82000-x-56629-x-496-x-496.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_62-x-glomerulus-x-49449-x-166219-x-657-x-657.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_620-x-glomerulus-x-46441-x-167914-x-716-x-716.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_621-x-glomerulus-x-65227-x-82798-x-596-x-596.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_622-x-glomerulus-x-82233-x-133421-x-601-x-600.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_623-x-glomerulus-x-82390-x-66677-x-563-x-564.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_624-x-glomerulus-x-37081-x-90193-x-712-x-712.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_625-x-glomerulus-x-52807-x-87482-x-661-x-661.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_626-x-glomerulus-x-66770-x-81355-x-694-x-694.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_627-x-glomerulus-x-37715-x-89459-x-691-x-691.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_628-x-glomerulus-x-74038-x-76556-x-780-x-780.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_629-x-glomerulus-x-38646-x-91511-x-636-x-636.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_63-x-glomerulus-x-34068-x-94316-x-630-x-630.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_630-x-glomerulus-x-48009-x-159840-x-516-x-516.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_631-x-glomerulus-x-48544-x-83399-x-604-x-603.png,Wire loop,-1
22861_2017-04-08 12_12_09-x-ROI_632-x-glomerulus-x-72982-x-157792-x-564-x-564.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_633-x-glomerulus-x-63498-x-79574-x-567-x-566.png,Global solidified glomerulosclerosis,2
22861_2017-04-08 12_12_09-x-ROI_634-x-glomerulus-x-47893-x-164854-x-688-x-688.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_635-x-glomerulus-x-81022-x-147332-x-741-x-741.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_636-x-glomerulus-x-50274-x-161667-x-608-x-608.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_637-x-glomerulus-x-40626-x-88212-x-511-x-511.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_638-x-glomerulus-x-74321-x-156367-x-717-x-716.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_639-x-glomerulus-x-78626-x-151137-x-553-x-553.png,Wire loop,-1
22861_2017-04-08 12_12_09-x-ROI_64-x-glomerulus-x-81677-x-141490-x-711-x-710.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_640-x-glomerulus-x-64112-x-160470-x-571-x-571.png,Global solidified glomerulosclerosis,2
22861_2017-04-08 12_12_09-x-ROI_641-x-glomerulus-x-39433-x-170008-x-628-x-627.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_642-x-glomerulus-x-69590-x-159561-x-672-x-672.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_643-x-glomerulus-x-80075-x-133525-x-652-x-652.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_644-x-glomerulus-x-82362-x-136053-x-511-x-510.png,Global disappearing glomerulosclerosis,3
22861_2017-04-08 12_12_09-x-ROI_645-x-glomerulus-x-43998-x-166984-x-648-x-648.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_646-x-glomerulus-x-76512-x-149197-x-706-x-706.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_647-x-glomerulus-x-52866-x-165138-x-629-x-630.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_648-x-glomerulus-x-62516-x-158639-x-499-x-499.png,Global solidified glomerulosclerosis,2
22861_2017-04-08 12_12_09-x-ROI_649-x-glomerulus-x-77258-x-152082-x-641-x-641.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_65-x-glomerulus-x-65038-x-81966-x-612-x-611.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_650-x-glomerulus-x-71817-x-73755-x-604-x-604.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_651-x-glomerulus-x-35281-x-92211-x-631-x-631.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_652-x-glomerulus-x-78605-x-149516-x-643-x-642.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_653-x-glomerulus-x-76218-x-75445-x-679-x-679.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_654-x-glomerulus-x-43317-x-168734-x-567-x-566.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_655-x-glomerulus-x-54042-x-165788-x-613-x-614.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_656-x-glomerulus-x-77842-x-136650-x-583-x-584.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_657-x-glomerulus-x-73036-x-154269-x-563-x-562.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_658-x-glomerulus-x-55072-x-165093-x-603-x-603.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_659-x-glomerulus-x-33518-x-168259-x-686-x-686.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_66-x-glomerulus-x-72639-x-158501-x-741-x-741.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_660-x-glomerulus-x-50222-x-166959-x-657-x-657.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_661-x-glomerulus-x-39763-x-170652-x-692-x-692.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_662-x-glomerulus-x-77601-x-66948-x-610-x-610.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_663-x-glomerulus-x-65943-x-158654-x-620-x-620.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_664-x-glomerulus-x-48792-x-163666-x-619-x-619.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_665-x-glomerulus-x-45106-x-89976-x-513-x-514.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_666-x-glomerulus-x-61609-x-162487-x-641-x-642.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_667-x-glomerulus-x-83994-x-58420-x-619-x-618.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_668-x-glomerulus-x-43940-x-169152-x-596-x-595.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_669-x-glomerulus-x-75892-x-154741-x-689-x-689.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_67-x-glomerulus-x-67503-x-160681-x-648-x-648.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_670-x-glomerulus-x-65661-x-160537-x-673-x-673.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_671-x-glomerulus-x-81857-x-52032-x-657-x-657.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_672-x-glomerulus-x-49278-x-82995-x-500-x-500.png,Wire loop,-1
22861_2017-04-08 12_12_09-x-ROI_673-x-glomerulus-x-73596-x-155231-x-598-x-598.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_674-x-glomerulus-x-52788-x-87995-x-623-x-624.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_675-x-glomerulus-x-49897-x-166023-x-559-x-559.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_676-x-glomerulus-x-72951-x-152354-x-627-x-627.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_677-x-glomerulus-x-50862-x-89480-x-534-x-534.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_678-x-glomerulus-x-84044-x-53413-x-650-x-649.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_679-x-glomerulus-x-46046-x-165023-x-678-x-678.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_68-x-glomerulus-x-73568-x-152017-x-704-x-704.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_680-x-glomerulus-x-60081-x-163548-x-682-x-683.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_681-x-glomerulus-x-31063-x-172613-x-599-x-599.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_682-x-glomerulus-x-67692-x-157126-x-532-x-531.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_683-x-glomerulus-x-38972-x-166687-x-546-x-546.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_684-x-glomerulus-x-81460-x-146402-x-609-x-608.png,Wire loop,-1
22861_2017-04-08 12_12_09-x-ROI_685-x-glomerulus-x-55293-x-84869-x-545-x-545.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_686-x-glomerulus-x-70969-x-77943-x-603-x-603.png,Periglomerular fibrosis,4
